Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,Island_encoded,Cluster
4/27/2022,ID-PB,Papua Barat,3,0,2,1,31341,380,30911,50,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,27475.21,0.0,333.13,33.31,1.21%,98.63%,0.43,1.0,1,1
4/28/2022,ID-YO,Daerah Istimewa Yogyakarta,22,1,41,-20,220523,5889,214402,232,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,6.06,60733.16,0.28,1621.86,162.19,2.67%,97.22%,1.1,0.5,0,1
4/28/2022,ID-PA,Papua,7,0,0,7,48526,578,47791,157,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.61,11180.21,0.0,133.17,13.32,1.19%,98.49%,1.17,1.0,1,1
4/28/2022,ID-PB,Papua Barat,2,0,1,1,31343,380,30912,51,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,1.75,27476.96,0.0,333.13,33.31,1.21%,98.62%,0.67,1.0,1,1
4/29/2022,ID-YO,Daerah Istimewa Yogyakarta,10,0,18,-8,220533,5889,214420,224,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,2.75,60735.91,0.0,1621.86,162.19,2.67%,97.23%,0.45,0.0,0,1
4/29/2022,ID-PA,Papua,4,0,0,4,48530,578,47791,161,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.92,11181.13,0.0,133.17,13.32,1.19%,98.48%,0.57,1.0,1,1
4/29/2022,ID-PB,Papua Barat,2,0,2,0,31345,380,30914,51,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,1.75,27478.72,0.0,333.13,33.31,1.21%,98.62%,1.0,1.0,1,1
4/30/2022,ID-PA,Papua,6,0,0,6,48536,578,47791,167,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.38,11182.51,0.0,133.17,13.32,1.19%,98.47%,1.5,1.0,1,1
4/30/2022,ID-PB,Papua Barat,3,0,2,1,31348,380,30916,52,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,27481.35,0.0,333.13,33.31,1.21%,98.62%,1.5,1.0,1,1
5/1/2022,ID-YO,Daerah Istimewa Yogyakarta,8,1,13,-6,220550,5893,214450,207,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,2.2,60740.59,0.28,1622.96,162.3,2.67%,97.23%,0.89,0.33,0,1
5/1/2022,ID-PA,Papua,4,0,0,4,48540,578,47791,171,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.92,11183.44,0.0,133.17,13.32,1.19%,98.46%,0.67,1.0,1,1
5/1/2022,ID-PB,Papua Barat,0,0,2,-2,31348,380,30918,50,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,27481.35,0.0,333.13,33.31,1.21%,98.63%,0.0,1.0,1,1
5/2/2022,ID-YO,Daerah Istimewa Yogyakarta,2,1,12,-11,220552,5894,214462,196,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.55,60741.14,0.28,1623.24,162.32,2.67%,97.24%,0.25,1.0,0,1
5/2/2022,ID-PA,Papua,2,0,0,2,48542,578,47791,173,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11183.9,0.0,133.17,13.32,1.19%,98.45%,0.5,1.0,1,1
5/3/2022,ID-YO,Daerah Istimewa Yogyakarta,5,1,10,-6,220557,5895,214472,190,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.38,60742.52,0.28,1623.51,162.35,2.67%,97.24%,2.5,1.0,0,1
5/3/2022,ID-PA,Papua,2,0,0,2,48544,578,47791,175,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11184.36,0.0,133.17,13.32,1.19%,98.45%,1.0,1.0,1,1
5/3/2022,ID-PB,Papua Barat,1,0,2,-1,31351,380,30922,49,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,27483.98,0.0,333.13,33.31,1.21%,98.63%,0.5,1.0,1,1
5/4/2022,ID-YO,Daerah Istimewa Yogyakarta,3,0,8,-5,220560,5895,214480,185,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.83,60743.35,0.0,1623.51,162.35,2.67%,97.24%,0.6,0.0,0,1
5/4/2022,ID-PA,Papua,4,0,0,4,48548,578,47791,179,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.92,11185.28,0.0,133.17,13.32,1.19%,98.44%,2.0,1.0,1,1
5/4/2022,ID-PB,Papua Barat,3,0,3,0,31354,380,30925,49,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,27486.61,0.0,333.13,33.31,1.21%,98.63%,3.0,1.0,1,1
5/5/2022,ID-YO,Daerah Istimewa Yogyakarta,4,0,4,0,220564,5895,214484,185,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.1,60744.45,0.0,1623.51,162.35,2.67%,97.24%,1.33,1.0,0,1
5/5/2022,ID-PA,Papua,2,0,0,2,48550,578,47791,181,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11185.74,0.0,133.17,13.32,1.19%,98.44%,0.5,1.0,1,1
5/5/2022,ID-PB,Papua Barat,3,0,0,3,31357,380,30925,52,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,27489.24,0.0,333.13,33.31,1.21%,98.62%,1.0,1.0,1,1
5/6/2022,ID-YO,Daerah Istimewa Yogyakarta,3,0,6,-3,220567,5895,214490,182,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.83,60745.27,0.0,1623.51,162.35,2.67%,97.24%,0.75,1.0,0,1
5/6/2022,ID-PA,Papua,2,0,0,2,48552,578,47791,183,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11186.2,0.0,133.17,13.32,1.19%,98.43%,1.0,1.0,1,1
5/6/2022,ID-PB,Papua Barat,3,0,1,2,31360,380,30926,54,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,27491.87,0.0,333.13,33.31,1.21%,98.62%,1.0,1.0,1,1
5/7/2022,ID-YO,Daerah Istimewa Yogyakarta,6,0,18,-12,220573,5895,214508,170,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.65,60746.93,0.0,1623.51,162.35,2.67%,97.25%,2.0,1.0,0,1
5/7/2022,ID-PA,Papua,3,0,0,3,48555,578,47791,186,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.69,11186.89,0.0,133.17,13.32,1.19%,98.43%,1.5,1.0,1,1
5/7/2022,ID-PB,Papua Barat,1,0,2,-1,31361,380,30928,53,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,27492.74,0.0,333.13,33.31,1.21%,98.62%,0.33,1.0,1,1
5/8/2022,ID-YO,Daerah Istimewa Yogyakarta,2,0,10,-8,220575,5895,214518,162,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.55,60747.48,0.0,1623.51,162.35,2.67%,97.25%,0.33,1.0,0,1
5/8/2022,ID-PA,Papua,1,0,0,1,48556,578,47791,187,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,11187.12,0.0,133.17,13.32,1.19%,98.42%,0.33,1.0,1,1
5/8/2022,ID-PB,Papua Barat,0,0,3,-3,31361,380,30931,50,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,27492.74,0.0,333.13,33.31,1.21%,98.63%,0.0,1.0,1,1
5/9/2022,ID-YO,Daerah Istimewa Yogyakarta,2,0,36,-34,220577,5895,214554,128,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.55,60748.03,0.0,1623.51,162.35,2.67%,97.27%,1.0,1.0,0,1
5/9/2022,ID-PA,Papua,3,0,0,3,48559,578,47791,190,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.69,11187.81,0.0,133.17,13.32,1.19%,98.42%,3.0,1.0,1,1
5/10/2022,ID-PA,Papua,1,0,0,1,48560,578,47791,191,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,11188.04,0.0,133.17,13.32,1.19%,98.42%,0.33,1.0,1,1
5/11/2022,ID-YO,Daerah Istimewa Yogyakarta,5,0,10,-5,220587,5896,214575,116,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.38,60750.78,0.0,1623.79,162.38,2.67%,97.27%,1.0,0.0,0,1
5/11/2022,ID-PA,Papua,4,0,0,4,48564,578,47791,195,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.92,11188.96,0.0,133.17,13.32,1.19%,98.41%,4.0,1.0,1,1
5/11/2022,ID-PB,Papua Barat,1,0,0,1,31369,381,30954,34,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,27499.76,0.0,334.01,33.4,1.21%,98.68%,0.17,0.0,1,1
5/12/2022,ID-PA,Papua,3,0,0,3,48567,578,47791,198,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.69,11189.66,0.0,133.17,13.32,1.19%,98.40%,0.75,1.0,1,1
5/12/2022,ID-PB,Papua Barat,4,0,13,-9,31373,381,30967,25,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,3.51,27503.26,0.0,334.01,33.4,1.21%,98.71%,4.0,1.0,1,1
5/13/2022,ID-YO,Daerah Istimewa Yogyakarta,6,0,2,4,220597,5897,214581,119,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.65,60753.54,0.0,1624.06,162.41,2.67%,97.27%,1.5,0.0,0,1
5/13/2022,ID-PA,Papua,2,0,0,2,48569,578,47791,200,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11190.12,0.0,133.17,13.32,1.19%,98.40%,0.67,1.0,1,1
5/13/2022,ID-PB,Papua Barat,2,0,0,2,31375,381,30967,27,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,1.75,27505.02,0.0,334.01,33.4,1.21%,98.70%,0.5,1.0,1,1
5/14/2022,ID-PA,Papua,3,0,0,3,48572,578,47791,203,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.69,11190.81,0.0,133.17,13.32,1.19%,98.39%,1.5,1.0,1,1
5/14/2022,ID-PB,Papua Barat,6,0,3,3,31381,381,30970,30,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,5.26,27510.28,0.0,334.01,33.4,1.21%,98.69%,3.0,1.0,1,1
5/15/2022,ID-YO,Daerah Istimewa Yogyakarta,7,1,7,-1,220611,5899,214595,117,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.93,60757.39,0.28,1624.61,162.46,2.67%,97.27%,1.0,1.0,0,1
5/15/2022,ID-PA,Papua,0,0,0,0,48572,578,47791,203,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,11190.81,0.0,133.17,13.32,1.19%,98.39%,0.0,1.0,1,1
5/15/2022,ID-PB,Papua Barat,1,0,6,-5,31382,381,30976,25,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,27511.15,0.0,334.01,33.4,1.21%,98.71%,0.17,1.0,1,1
5/16/2022,ID-YO,Daerah Istimewa Yogyakarta,2,0,6,-4,220613,5899,214601,113,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.55,60757.94,0.0,1624.61,162.46,2.67%,97.27%,0.29,0.0,0,1
5/16/2022,ID-PA,Papua,0,0,0,0,48572,578,47791,203,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,11190.81,0.0,133.17,13.32,1.19%,98.39%,1.0,1.0,1,1
5/16/2022,ID-PB,Papua Barat,0,0,2,-2,31382,381,30978,23,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,27511.15,0.0,334.01,33.4,1.21%,98.71%,0.0,1.0,1,1
5/18/2022,ID-YO,Daerah Istimewa Yogyakarta,14,2,5,7,220632,5902,214608,122,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,3.86,60763.18,0.55,1625.44,162.54,2.68%,97.27%,2.8,2.0,0,1
5/18/2022,ID-PA,Papua,1,0,0,1,48578,578,47791,209,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,11192.19,0.0,133.17,13.32,1.19%,98.38%,0.2,1.0,1,1
5/18/2022,ID-PB,Papua Barat,0,0,2,-2,31383,381,30980,22,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,27512.03,0.0,334.01,33.4,1.21%,98.72%,0.0,1.0,1,1
5/19/2022,ID-YO,Daerah Istimewa Yogyakarta,3,0,16,-13,220635,5902,214624,109,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.83,60764.0,0.0,1625.44,162.54,2.68%,97.28%,0.21,0.0,0,1
5/19/2022,ID-PA,Papua,4,0,0,4,48582,578,47791,213,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.92,11193.11,0.0,133.17,13.32,1.19%,98.37%,4.0,1.0,1,1
5/20/2022,ID-YO,Daerah Istimewa Yogyakarta,2,0,4,-2,220637,5902,214628,107,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.55,60764.55,0.0,1625.44,162.54,2.67%,97.28%,0.67,1.0,0,1
5/20/2022,ID-PA,Papua,5,0,0,5,48587,578,47791,218,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.15,11194.26,0.0,133.17,13.32,1.19%,98.36%,1.25,1.0,1,1
5/20/2022,ID-PB,Papua Barat,7,0,0,7,31391,381,30982,28,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,6.14,27519.04,0.0,334.01,33.4,1.21%,98.70%,7.0,1.0,1,1
5/21/2022,ID-YO,Daerah Istimewa Yogyakarta,2,0,6,-4,220639,5902,214634,103,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.55,60765.1,0.0,1625.44,162.54,2.67%,97.28%,1.0,1.0,0,1
5/21/2022,ID-PA,Papua,0,0,0,0,48587,578,47791,218,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,11194.26,0.0,133.17,13.32,1.19%,98.36%,0.0,1.0,1,1
5/21/2022,ID-PB,Papua Barat,1,0,2,-1,31392,381,30984,27,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,27519.92,0.0,334.01,33.4,1.21%,98.70%,0.14,1.0,1,1
5/22/2022,ID-YO,Daerah Istimewa Yogyakarta,2,0,2,0,220641,5902,214636,103,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.55,60765.65,0.0,1625.44,162.54,2.67%,97.28%,1.0,1.0,0,1
5/22/2022,ID-PB,Papua Barat,2,0,6,-4,31394,381,30990,23,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,1.75,27521.67,0.0,334.01,33.4,1.21%,98.71%,2.0,1.0,1,1
5/23/2022,ID-YO,Daerah Istimewa Yogyakarta,0,0,1,-1,220641,5902,214637,102,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.0,60765.65,0.0,1625.44,162.54,2.67%,97.28%,0.0,1.0,0,1
5/23/2022,ID-PB,Papua Barat,2,0,4,-2,31396,381,30994,21,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,1.75,27523.43,0.0,334.01,33.4,1.21%,98.72%,1.0,1.0,1,1
5/24/2022,ID-PA,Papua,1,0,0,1,48590,579,47961,50,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,11194.95,0.0,133.4,13.34,1.19%,98.71%,1.0,0.0,1,1
5/24/2022,ID-PB,Papua Barat,12,0,4,8,31408,381,30998,29,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,10.52,27533.95,0.0,334.01,33.4,1.21%,98.69%,6.0,1.0,1,1
5/25/2022,ID-YO,Daerah Istimewa Yogyakarta,4,0,1,3,220651,5903,214639,109,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.1,60768.41,0.0,1625.72,162.57,2.68%,97.28%,0.67,0.0,0,1
5/25/2022,ID-PA,Papua,3,0,0,3,48593,579,47961,53,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.69,11195.65,0.0,133.4,13.34,1.19%,98.70%,3.0,1.0,1,1
5/25/2022,ID-PB,Papua Barat,6,0,0,6,31414,381,30998,35,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,5.26,27539.21,0.0,334.01,33.4,1.21%,98.68%,0.5,1.0,1,1
5/26/2022,ID-YO,Daerah Istimewa Yogyakarta,4,0,15,-11,220655,5903,214654,98,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.1,60769.51,0.0,1625.72,162.57,2.68%,97.28%,1.0,1.0,0,1
5/26/2022,ID-PA,Papua,0,0,0,0,48593,579,47961,53,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,11195.65,0.0,133.4,13.34,1.19%,98.70%,0.0,1.0,1,1
5/26/2022,ID-PB,Papua Barat,4,0,1,3,31418,381,30999,38,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,3.51,27542.71,0.0,334.01,33.4,1.21%,98.67%,0.67,1.0,1,1
5/27/2022,ID-YO,Daerah Istimewa Yogyakarta,4,0,1,3,220659,5903,214655,101,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.1,60770.61,0.0,1625.72,162.57,2.68%,97.28%,1.0,1.0,0,1
5/27/2022,ID-PB,Papua Barat,6,0,0,6,31424,381,30999,44,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,5.26,27547.97,0.0,334.01,33.4,1.21%,98.65%,1.5,1.0,1,1
5/28/2022,ID-YO,Daerah Istimewa Yogyakarta,24,0,9,15,220683,5903,214664,116,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,6.61,60777.22,0.0,1625.72,162.57,2.67%,97.27%,6.0,1.0,0,1
5/28/2022,ID-PA,Papua,2,0,0,2,48598,579,47961,58,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.46,11196.8,0.0,133.4,13.34,1.19%,98.69%,0.67,1.0,1,1
5/28/2022,ID-PB,Papua Barat,8,0,0,8,31432,381,30999,52,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,7.01,27554.99,0.0,334.01,33.4,1.21%,98.62%,1.33,1.0,1,1
5/29/2022,ID-YO,Daerah Istimewa Yogyakarta,14,0,11,3,220697,5903,214675,119,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,3.86,60781.08,0.0,1625.72,162.57,2.67%,97.27%,0.58,1.0,0,1
5/29/2022,ID-PA,Papua,0,0,0,0,48598,579,47961,58,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,11196.8,0.0,133.4,13.34,1.19%,98.69%,0.0,1.0,1,1
